tweet_id,timestamp,source,text,expanded_urls,rating_numerator,rating_denominator,name,Type,retweet_count,favorite_count,jpg_url,img_num,prediction_1,p1_conf,p1_dog,prediction_2,p2_conf,p2_dog,prediction_3,p3_conf,p3_dog
859924526012018688,2017-05-04 00:15:58+00:00,Twitter for iPhone,Meet Milky. She has no idea what happened. Just as pupset as you. Perhaps a sheep exploded. Even offered to help clean. 12/10 very good girl https://t.co/g8vpXFzw29,https://twitter.com/dog_rates/status/859924526012018688/photo/1,12,10,Milky,None,3573,17576,https://pbs.twimg.com/media/C-8QypZXcAAekaF.jpg,1,French_bulldog,25.4587,True,Staffordshire_bullterrier,19.25579999999999,True,hog,10.027,False
859851578198683649,2017-05-03 19:26:06+00:00,Twitter for iPhone,Meet Trooper. He picks pup recyclables that have blown out of bins in the neighborhood and puts them back. 13/10 environmentally savvy af https://t.co/BqSttrTuIl,https://twitter.com/dog_rates/status/859851578198683649/photo/1,13,10,Trooper,None,3061,13948,https://pbs.twimg.com/media/C-7OcfyXsAAsqzU.jpg,4,Labrador_retriever,89.9086,True,golden_retriever,4.70908,True,kuvasz,2.32063,True
859607811541651456,2017-05-03 03:17:27+00:00,Twitter for iPhone,Sorry for the lack of posts today. I came home from school and had to spend quality time with my puppo. Her name is Zoey and she's 13/10 https://t.co/BArWupFAn0,https://twitter.com/dog_rates/status/859607811541651456/photo/1,13,10,None,puppo,1361,16788,https://pbs.twimg.com/media/C-3wvtxXcAUTuBE.jpg,1,golden_retriever,89.55290000000001,True,Irish_setter,2.40993,True,Labrador_retriever,1.9285400000000001,True
859196978902773760,2017-05-02 00:04:57+00:00,Twitter for iPhone,We only rate dogs. This is quite clearly a smol broken polar bear. We'd appreciate if you only send dogs. Thank you... 12/10 https://t.co/g2nSyGenG9,https://twitter.com/dog_rates/status/859196978902773760/video/1,12,10,None,None,26188,80183,https://pbs.twimg.com/ext_tw_video_thumb/859196962498805762/pu/img/-yBpr4-o4GJZECYE.jpg,1,Angora,22.42179999999999,False,malamute,21.6163,True,Persian_cat,12.8383,False
859074603037188101,2017-05-01 15:58:40+00:00,Twitter for iPhone,Here we have an exotic dog. Good at ukulele. Fashionable af. Has two more arms if needed. Is blue. Knows what 'ohana means. 13/10 would pet https://t.co/gEsymGTXCT,https://twitter.com/dog_rates/status/859074603037188101/photo/1,13,10,None,None,11927,30330,https://pbs.twimg.com/media/C-wLyufW0AA546I.jpg,1,revolver,19.0292,False,projectile,14.9064,False,fountain,6.60466,False
858843525470990336,2017-05-01 00:40:27+00:00,Twitter for iPhone,I have stumbled puppon a doggo painting party. They're looking to be the next Pupcasso or Puppollock. All 13/10 would put it on the fridge https://t.co/cUeDMlHJbq,https://twitter.com/dog_rates/status/858843525470990336/photo/1,13,10,None,doggo,3019,14084,https://pbs.twimg.com/media/C-s5oYZXkAAMHHq.jpg,1,golden_retriever,57.812,True,Labrador_retriever,28.605900000000002,True,bloodhound,2.69173,True
858471635011153920,2017-04-30 00:02:42+00:00,Twitter for iPhone,This is Sophie. She just arrived. Used pawority shipping. Speedy as h*ck delivery. 13/10 would carefully assemble https://t.co/8jOC4zhNxy,https://twitter.com/dog_rates/status/858471635011153920/photo/1,13,10,Sophie,None,4243,19427,https://pbs.twimg.com/media/C-nnZBdXkAAB-wg.jpg,1,Pembroke,98.7407,True,Cardigan,0.8723029999999999,True,basenji,0.342373,True
858107933456039936,2017-04-28 23:57:28+00:00,Twitter for iPhone,This is Wyatt. He had an interview earlier today. Was just told he didn't get the job. A h*ckin injustice. Still 12/10 keep your chin pup https://t.co/QXA4sCXSDF,https://twitter.com/dog_rates/status/858107933456039936/photo/1,12,10,Wyatt,None,2534,14192,https://pbs.twimg.com/media/C-icm_WXUAAmuRR.jpg,1,golden_retriever,86.3874,True,Labrador_retriever,1.592,True,doormat,1.0615299999999999,False
857989990357356544,2017-04-28 16:08:49+00:00,Twitter for iPhone,This is Rosie. She was just informed of the walk that's about to happen. Knows there are many a stick along the way. 12/10 such excite https://t.co/sOl7cFaP5X,https://twitter.com/dog_rates/status/857989990357356544/photo/1,12,10,Rosie,None,2261,14459,https://pbs.twimg.com/media/C-gxV9ZXkAIBL-S.jpg,1,French_bulldog,43.258,True,English_springer,32.589800000000004,True,Lakeland_terrier,4.26179,True
857746408056729600,2017-04-28 00:00:54+00:00,Twitter for iPhone,Meet Thor. He doesn't have finals because he's a dog but is pupset you have finals. Just wants to play. 13/10 would abandon education for https://t.co/7IFn3rkJai,https://twitter.com/dog_rates/status/857746408056729600/photo/1,13,10,Thor,None,9319,30720,https://pbs.twimg.com/media/C-dTzBzXUAQRjYz.jpg,1,Labrador_retriever,91.9832,True,beagle,4.3512999999999895,True,golden_retriever,2.33588,True
857393404942143489,2017-04-27 00:38:11+00:00,Twitter for iPhone,"Instead of the usual nightly dog rate, I'm sharing this story with you. Meeko is 13/10 and would like your help 

https://t.co/Mj4j6QoIJk https://t.co/JdNE5oqYEV",https://www.gofundme.com/meeko-needs-heart-surgery,13,10,None,None,1436,5298,https://pbs.twimg.com/media/C-YSwA_XgAEOr25.jpg,3,malamute,84.15969999999999,True,Siberian_husky,7.36435,True,Eskimo_dog,7.21286,True
857263160327368704,2017-04-26 16:00:39+00:00,Twitter for iPhone,This is Oscar and Oliver. Oliver shrunk Oscar. Oscar isn't pleased about it. Quite pupset tbh. Oliver doesn't seem to mind. Both 13/10 https://t.co/e3U4NReleC,https://twitter.com/dog_rates/status/857263160327368704/photo/1,13,10,Oscar,None,3963,18206,https://pbs.twimg.com/media/C-WcS4MXoAADrBU.jpg,1,Samoyed,99.80210000000001,True,Pomeranian,0.0921636,True,keeshond,0.031126099999989998,True
857029823797047296,2017-04-26 00:33:27+00:00,Twitter for iPhone,This is Zeke. He performs group cheeky wink tutorials. Pawfect execution here. 12/10 would wink back https://t.co/uMH5CLjXJu,https://twitter.com/dog_rates/status/857029823797047296/photo/1,12,10,Zeke,None,3473,16993,https://pbs.twimg.com/media/C-TIEwMW0AEjb55.jpg,2,golden_retriever,96.8623,True,Labrador_retriever,1.0325199999999999,True,Saluki,0.414842,True
856543823941562368,2017-04-24 16:22:16+00:00,Twitter for iPhone,This is Callie. She'll be your navigator today. Takes her job very seriously. Will shift for you. One ear always in the pupholder. 12/10 https://t.co/Bh9DtLhIBO,https://twitter.com/dog_rates/status/856543823941562368/photo/1,12,10,Callie,None,2535,14795,https://pbs.twimg.com/media/C-MOEDCXYAEjp7o.jpg,1,Boston_bull,30.691000000000003,True,Siamese_cat,19.1218,False,Chihuahua,18.928800000000003,True
856282028240666624,2017-04-23 23:01:59+00:00,Twitter for iPhone,"This is Cermet, Paesh, and Morple. They are absolute h*ckin superstars. Watered every day so they can grow. 14/10 for all https://t.co/GUefqUmZv8",https://twitter.com/dog_rates/status/856282028240666624/photo/1,14,10,Cermet,None,5565,25157,https://pbs.twimg.com/media/C-If9ZwXoAAfDX2.jpg,4,Chihuahua,87.6543,True,Italian_greyhound,3.29618,True,Cardigan,2.07759,True
855851453814013952,2017-04-22 18:31:02+00:00,Twitter for iPhone,Here's a puppo participating in the #ScienceMarch. Cleverly disguising her own doggo agenda. 13/10 would keep the planet habitable for https://t.co/cMhq16isel,https://twitter.com/dog_rates/status/855851453814013952/photo/1,13,10,None,doggo-puppo,16087,41816,https://pbs.twimg.com/media/C-CYWrvWAAU8AXH.jpg,1,flat-coated_retriever,32.1676,True,Labrador_retriever,11.5138,True,groenendael,9.609969999999999,True
855459453768019968,2017-04-21 16:33:22+00:00,Twitter for iPhone,"Guys, we only rate dogs. This is quite clearly a bulbasaur. Please only send dogs. Thank you... 12/10 human used pet, it's super effective https://t.co/Xc7uj1C64x",https://twitter.com/dog_rates/status/855459453768019968/photo/1,12,10,None,None,7287,27029,https://pbs.twimg.com/media/C98z1ZAXsAEIFFn.jpg,2,Blenheim_spaniel,38.9513,True,Pekinese,18.822,True,Japanese_spaniel,8.26282,True
854732716440526848,2017-04-19 16:25:34+00:00,Twitter for iPhone,This is Marlee. She fetched a flower and immediately requested that it be placed behind her ear. 12/10 elegant af https://t.co/nJztIEON5s,https://twitter.com/dog_rates/status/854732716440526848/photo/1,12,10,Marlee,None,5332,20621,https://pbs.twimg.com/media/C9ye3b3WAAAlTo0.jpg,1,Pembroke,69.5548,True,Cardigan,5.89016999999999,True,chow,2.84106,True
854482394044301312,2017-04-18 23:50:52+00:00,Twitter for iPhone,This is Arya. She can barely contain her excitement for more peanut butter. Also patriotic af. 13/10 https://t.co/AL4Ahm1Rm5,https://twitter.com/dog_rates/status/854482394044301312/photo/1,13,10,Arya,None,6002,26506,https://pbs.twimg.com/media/C9u7MtmV0AA741s.jpg,1,Chihuahua,26.024199999999997,True,toy_poodle,18.9158,True,Labrador_retriever,14.4195,True
854365224396361728,2017-04-18 16:05:17+00:00,Twitter for iPhone,This is Einstein. He's having a really good day. Hopes you are too. H*ckin nifty tongue. 13/10 would snug intensely https://t.co/mdaQhhfpv6,https://twitter.com/dog_rates/status/854365224396361728/photo/1,13,10,Einstein,None,4135,17162,https://pbs.twimg.com/media/C9tQokgUIAEETSx.jpg,1,Pembroke,90.708,True,Cardigan,8.6272,True,Chihuahua,0.141323,True
854120357044912130,2017-04-17 23:52:16+00:00,Twitter for iPhone,Sometimes you guys remind me just how impactful a pupper can be. Cooper will be remembered as a good boy by so many. 14/10 rest easy friend https://t.co/oBL7LEJEzR,https://twitter.com/dog_rates/status/854120357044912130/photo/1,14,10,None,pupper,6574,29139,https://pbs.twimg.com/media/C9px7jyVwAAnmwN.jpg,4,black-and-tan_coonhound,85.48610000000001,True,Doberman,5.07918,True,bluetick,2.17617,True
854010172552949760,2017-04-17 16:34:26+00:00,Twitter for iPhone,"At first I thought this was a shy doggo, but it's actually a Rare Canadian Floofer Owl. Amateurs would confuse the two. 11/10 only send dogs https://t.co/TXdT3tmuYk",https://twitter.com/dog_rates/status/854010172552949760/photo/1,11,10,None,doggo-floofer,2786,14811,https://pbs.twimg.com/media/C9oNt91WAAAFSLS.jpg,1,English_springer,35.47329999999999,True,collie,17.753800000000002,True,Border_collie,13.170599999999999,True
853760880890318849,2017-04-17 00:03:50+00:00,Twitter for iPhone,Say hello to Alice. I'm told she enjoys car rides and smells good. 12/10 would give her everything she could ever want https://t.co/yT4vw8y77x,https://twitter.com/dog_rates/status/853760880890318849/photo/1,12,10,Alice,None,5107,26008,https://pbs.twimg.com/media/C9kq_bbVwAAuRZd.jpg,1,miniature_pinscher,29.2519,True,Chihuahua,12.0946,True,Rottweiler,11.949,True
853639147608842240,2017-04-16 16:00:07+00:00,Twitter for iPhone,A photographer took pictures before and after he told his bunny he's a good boy. Here are the results. 13/10 https://t.co/wiQZIsaWUe,https://twitter.com/dog_rates/status/853639147608842240/photo/1,13,10,None,None,8843,31466,https://pbs.twimg.com/media/C9i8RhhXoAAdkMT.jpg,1,German_shepherd,50.987899999999996,True,malinois,23.731099999999998,True,kelpie,4.6916199999999995,True
853299958564483072,2017-04-15 17:32:18+00:00,Twitter for iPhone,This is Rumpole. He'll be your Uber driver this evening. Won't start driving until you buckle pup. 13/10 h*ckin safe good boy https://t.co/EX9Z3EXlVP,https://twitter.com/dog_rates/status/853299958564483072/photo/1,13,10,Rumpole,None,3163,14130,https://pbs.twimg.com/media/C9eHyF7XgAAOxPM.jpg,1,grille,65.228,False,beach_wagon,11.284600000000001,False,convertible,8.62523,False
852912242202992640,2017-04-14 15:51:39+00:00,Twitter for iPhone,"Meet Benny. He likes being adorable and making fun of you while you're on the trampoline. 12/10 let's help him out

https://t.co/aVMjBqAy1x https://t.co/7gx2LksT3U",https://www.gofundme.com/bennys-medical-bills,12,10,Benny,None,1594,8234,https://pbs.twimg.com/media/C9YnKK3VoAAxn1E.jpg,1,Great_Dane,78.3765,True,Rhodesian_ridgeback,11.4147,True,English_foxhound,4.64395,True
852672615818899456,2017-04-13 23:59:28+00:00,Twitter for iPhone,This is Aspen. She's never tasted a stick so succulent. On the verge of tears. A face of pure appreciation. 12/10 https://t.co/VlyBzOXHEW,https://twitter.com/dog_rates/status/852672615818899456/photo/1,12,10,Aspen,None,1906,13618,https://pbs.twimg.com/media/C9VNNp1XkAEWRFb.jpg,1,golden_retriever,71.1235,True,otterhound,6.8234699999999995,True,Sussex_spaniel,4.6561699999999995,True
852553447878664193,2017-04-13 16:05:56+00:00,Twitter for iPhone,This is Jarod. He likes having his belly brushed. Tongue ejects when you hit the right spot. 13/10 downright h*ckin adorable https://t.co/ArnxkyD2kC,https://twitter.com/dog_rates/status/852553447878664193/photo/1,13,10,Jarod,None,3103,14866,https://pbs.twimg.com/media/C9Tg1bPW0AkAMDI.jpg,1,bloodhound,18.6498,True,Brabancon_griffon,13.90279999999999,True,Rottweiler,12.594,True
852311364735569921,2017-04-13 00:03:59+00:00,Twitter for iPhone,This is Wiggles. She would like you to spot her. Probably won't need your help but just in case. 13/10 powerful as h*ck https://t.co/2d370P0OEg,https://twitter.com/dog_rates/status/852311364735569921/photo/1,13,10,Wiggles,None,8850,30292,https://pbs.twimg.com/media/C9QEqZ7XYAIR7fS.jpg,1,barbell,97.1581,False,dumbbell,2.84179,False,go-kart,5.59504e-05,False
852226086759018497,2017-04-12 18:25:07+00:00,Twitter Web Client,"Meet General. He wasn't content with the quality of his room. Requested to pupgrade, but was ignored. 14/10 look who just lost a customer https://t.co/NP5JW8LnmW",https://twitter.com/dog_rates/status/852226086759018497/video/1,14,10,General,None,6076,18298,https://pbs.twimg.com/ext_tw_video_thumb/852223481894903808/pu/img/JWNq40ol4DXvHoUP.jpg,1,prison,35.27929999999999,False,dishwasher,11.0723,False,file,9.411200000000001,False
852189679701164033,2017-04-12 16:00:27+00:00,Twitter for iPhone,This is Sailor. He has collected the best dirt in the area. As any good boy would. Under the impression you know what to do next. 12/10 https://t.co/jrFzScKWEG,https://twitter.com/dog_rates/status/852189679701164033/photo/1,12,10,Sailor,None,1417,10563,https://pbs.twimg.com/media/C9OV99SXsAEmj1U.jpg,1,barrow,42.315000000000005,False,Bernese_mountain_dog,41.53739999999999,True,EntleBucher,6.73454,True
851591660324737024,2017-04-11 00:24:08+00:00,Twitter for iPhone,Oh jeez u did me quite the spook little fella. We normally don't rate triceratops but this one seems suspiciously good. 11/10 would pet well https://t.co/BMtfCmNbnS,https://twitter.com/dog_rates/status/851591660324737024/photo/1,11,10,None,None,3122,14923,https://pbs.twimg.com/media/C9F2FG5WAAAJ0iN.jpg,1,Cardigan,39.4507,True,Chihuahua,7.7254000000000005,True,French_bulldog,7.65588,True
851464819735769094,2017-04-10 16:00:07+00:00,Twitter for iPhone,This is Iggy. He was a rescue dog killed in the Stockholm attack. His memorial started with a collar and four bones. It's grown a bit. 14/10 https://t.co/E4a0R9my1M,https://twitter.com/dog_rates/status/851464819735769094/photo/1,14,10,Iggy,None,6294,22220,https://pbs.twimg.com/media/C9ECujZXsAAPCSM.jpg,2,web_site,91.9649,False,menu,2.63061,False,crossword_puzzle,0.348151,False
851224888060895234,2017-04-10 00:06:42+00:00,Twitter for iPhone,"Meet Snoop. His number one passion is sticking his head out of car windows, so he purchased some doggles. Stylish af. 13/10 happy travels https://t.co/iHYfZdz444",https://twitter.com/dog_rates/status/851224888060895234/photo/1,13,10,Snoop,None,5162,18996,https://pbs.twimg.com/media/C9AohFoWsAUmxDs.jpg,3,car_mirror,97.1512,False,seat_belt,0.7063459999999999,False,standard_poodle,0.568265,True
850753642995093505,2017-04-08 16:54:09+00:00,Twitter for iPhone,"This is Kyle. He made a joke about your shoes, then stuck his tongue out at you. Uncalled for. Step the h*ck up Kyle. 11/10 would forgive https://t.co/hLQ2Ilg2uN",https://twitter.com/dog_rates/status/850753642995093505/photo/1,11,10,Kyle,None,8058,28070,https://pbs.twimg.com/media/C8576jrW0AEYWFy.jpg,1,pug,99.6952,True,bull_mastiff,0.0995901,True,French_bulldog,0.088338,True
850380195714523136,2017-04-07 16:10:12+00:00,Twitter for iPhone,This is Leo. He's a personal triathlon coach. Currently overseeing this athlete's push-pups. H*ckin brutal. 13/10 would do all he asks of me https://t.co/FXZQtBcnTO,https://twitter.com/dog_rates/status/850380195714523136/video/1,13,10,Leo,None,2325,12051,https://pbs.twimg.com/ext_tw_video_thumb/850380153985355777/pu/img/lFouhg-EZvJs8eMr.jpg,1,Yorkshire_terrier,24.90119999999999,True,Maltese_dog,16.636400000000002,True,Shih-Tzu,14.225399999999999,True
850145622816686080,2017-04-07 00:38:06+00:00,Twitter for iPhone,This is Riley. He's making new friends. Jubilant as h*ck for the fun times ahead. 11/10 for all pups pictured https://t.co/PCX25VV78l,https://twitter.com/dog_rates/status/850145622816686080/photo/1,11,10,Riley,None,3387,15011,https://pbs.twimg.com/media/C8xS655XkAAv9vo.jpg,2,tennis_ball,71.4798,False,kelpie,10.539,True,malinois,5.85526999999999,True
850019790995546112,2017-04-06 16:18:05+00:00,Twitter for iPhone,Say hello to Boomer. He's a sandy pupper. Having a h*ckin blast. 12/10 would pet passionately https://t.co/ecb3LvExde,https://twitter.com/dog_rates/status/850019790995546112/photo/1,12,10,Boomer,pupper,4357,18745,https://pbs.twimg.com/media/C8vgfTsXgAA561h.jpg,3,Shetland_sheepdog,75.9907,True,collie,10.7405,True,Pembroke,5.23353,True
849776966551130114,2017-04-06 00:13:11+00:00,Twitter for iPhone,Seriously guys? Again? We only rate dogs. Please stop submitting other things like this super good hammerhead shark. Thank you... 12/10 https://t.co/TCMC90mSOT,https://twitter.com/dog_rates/status/849776966551130114/photo/1,12,10,None,None,6801,27869,https://pbs.twimg.com/media/C8sDpDWWsAE5P08.jpg,2,Chihuahua,29.209200000000003,True,toy_terrier,13.6852,True,bonnet,10.3111,False
849412302885593088,2017-04-05 00:04:08+00:00,Twitter for iPhone,This is Noosh. He noticed you were in the shower and thought you could use some company. 12/10 h*ckin loyal https://t.co/Uq3ChFgWA3,https://twitter.com/dog_rates/status/849412302885593088/photo/1,12,10,Noosh,None,2822,14654,https://pbs.twimg.com/media/C8m3-iQVoAAETnF.jpg,4,schipperke,90.7559,True,crossword_puzzle,1.7933899999999998,False,Chihuahua,1.6190699999999998,True
849336543269576704,2017-04-04 19:03:06+00:00,Twitter for iPhone,"At first I thought this was a dog because of the sign, but it is clearly Wilson from Home Improvement. Please only send in dogs... 11/10 https://t.co/jqPk1BZ6xu",https://twitter.com/dog_rates/status/849336543269576704/photo/1,11,10,None,None,1684,10538,https://pbs.twimg.com/media/C8lzFC4XcAAQxB4.jpg,1,patio,52.1788,False,prison,14.954400000000001,False,restaurant,2.71526,False
849051919805034497,2017-04-04 00:12:06+00:00,Twitter for iPhone,This is Kevin. Kevin doesn't give a single h*ck. Will sit in the fountain if he wants to. 13/10 churlish af https://t.co/r6GjO6MbZz,https://twitter.com/dog_rates/status/849051919805034497/photo/1,13,10,Kevin,None,7604,38909,https://pbs.twimg.com/media/C8hwNxbXYAAwyVG.jpg,1,fountain,99.7509,False,American_black_bear,0.141312,False,sundial,0.0681115,False
848690551926992896,2017-04-03 00:16:10+00:00,Twitter for iPhone,Please stop sending in animals other than dogs. We only rate dogs. Not Furry Ecuadorian Sea Turtles. Thank you... 12/10 https://t.co/UOE79zb6VU,https://twitter.com/dog_rates/status/848690551926992896/photo/1,12,10,None,None,3914,23221,https://pbs.twimg.com/media/C8cnjHuXsAAoZQf.jpg,1,flat-coated_retriever,82.36479999999999,True,Newfoundland,10.0571,True,groenendael,3.83096999999999,True
848324959059550208,2017-04-02 00:03:26+00:00,Twitter for iPhone,Meet Odin. He's supposed to be giving directions but he'd rather look at u like that. Should probably buckle pup. 12/10 distracting as h*ck https://t.co/1pSqUbLQ5Z,https://twitter.com/dog_rates/status/848324959059550208/photo/1,12,10,Odin,None,4135,22774,https://pbs.twimg.com/media/C8XbDR1WAAAxND8.jpg,1,malamute,54.457600000000006,True,Siberian_husky,29.02679999999999,True,Eskimo_dog,15.4421,True
848212111729840128,2017-04-01 16:35:01+00:00,Twitter for iPhone,"This is Jerry. He's doing a distinguished tongue slip. Slightly patronizing tbh. You think you're better than us, Jerry? 6/10 hold me back https://t.co/DkOBbwulw1",https://twitter.com/dog_rates/status/848212111729840128/photo/1,6,10,Jerry,None,2712,15019,https://pbs.twimg.com/media/C8V0aI5V0AAgO9m.jpg,1,Bedlington_terrier,33.3486,True,Ibizan_hound,24.5797,True,wallaby,13.164699999999998,False
847962785489326080,2017-04-01 00:04:17+00:00,Twitter for iPhone,This is Georgie. He's very shy. Only puppears when called. Aggressively average at fetch. Unique front paws. Looks slippery. 10/10 would pet https://t.co/rcDs5LkiSj,https://twitter.com/dog_rates/status/847962785489326080/photo/1,10,10,Georgie,None,4563,21694,https://pbs.twimg.com/media/C8SRpHNUIAARB3j.jpg,1,sea_lion,88.2654,False,mink,6.68802,False,otter,2.56787,False
847842811428974592,2017-03-31 16:07:33+00:00,Twitter for iPhone,"This is Rontu. He is described as a pal, cuddle bug, protector and constant shadow. 12/10, but he needs your help

https://t.co/zK4cpKPFfU https://t.co/7Xvoalr798",https://www.gofundme.com/help-save-rontu,12,10,Rontu,None,1186,5004,https://pbs.twimg.com/media/C8QkidrVYAQXQh7.jpg,1,Bernese_mountain_dog,95.1337,True,Greater_Swiss_Mountain_dog,1.68491,True,Appenzeller,1.0849199999999999,True
847606175596138505,2017-03-31 00:27:14+00:00,Twitter for iPhone,This is Cannon. He just heard something behind him. Fr*ckin frightened af. 12/10 don't look back just run https://t.co/WTPBWT6Ux1,https://twitter.com/dog_rates/status/847606175596138505/photo/1,12,10,Cannon,None,3077,17325,https://pbs.twimg.com/media/C8NNUDBUMAE0XxJ.jpg,1,Cardigan,41.3688,True,Boston_bull,38.1836,True,doormat,6.58678,False
847251039262605312,2017-03-30 00:56:03+00:00,Twitter for iPhone,This is Furzey. He's doing an elevated sandy zoom. Adjusts ears to steer. 12/10 would pet mid flight https://t.co/zhbRIZQgnq,https://twitter.com/dog_rates/status/847251039262605312/photo/1,12,10,Furzey,None,3909,18932,https://pbs.twimg.com/media/C8IKUjAUwAEP-En.jpg,1,Airedale,49.538,True,Irish_terrier,31.6456,True,Lakeland_terrier,15.85329999999999,True
847157206088847362,2017-03-29 18:43:12+00:00,Twitter for iPhone,"Meet Daisy. She's been pup for adoption for months now but hasn't gotten any applications. 11/10 let's change that

https://t.co/Jlb9L0m3J0 https://t.co/Eh7fGFuy6r",https://www.petfinder.com/petdetail/37334596,11,10,Daisy,None,5247,18343,https://pbs.twimg.com/media/C8G0_CMWsAAjjAY.jpg,2,Staffordshire_bullterrier,21.9609,True,American_Staffordshire_terrier,17.8671,True,pug,12.3271,True
847116187444137987,2017-03-29 16:00:12+00:00,Twitter for iPhone,Unbelievable... We. Only. Rate. Dogs. Please stop sending in other things like this Blossoming Flop Kangaroo. Thank you... 11/10 https://t.co/EeeErAbso0,https://twitter.com/dog_rates/status/847116187444137987/photo/1,11,10,None,None,2871,19842,https://pbs.twimg.com/media/C8GPrNDW4AAkLde.jpg,1,white_wolf,12.8935,False,American_Staffordshire_terrier,11.343399999999999,True,dingo,8.12314,False
846874817362120707,2017-03-29 00:01:05+00:00,Twitter for iPhone,"This is Tuck. As you can see, he's rather h*ckin rare. Taken seriously until his legs are seen. Tail stuck in a permanent zoom. 13/10 https://t.co/P7PBGqrKSe",https://twitter.com/dog_rates/status/846874817362120707/photo/1,13,10,Tuck,None,3543,18585,https://pbs.twimg.com/media/C8C0JYHW0AAy-7u.jpg,2,Shetland_sheepdog,45.0539,True,papillon,18.79279999999999,True,collie,14.0068,True
846514051647705089,2017-03-28 00:07:32+00:00,Twitter for iPhone,This is Barney. He's an elder doggo. Hitches a ride when he gets tired. Waves goodbye before he leaves. 13/10 please come back soon https://t.co/cFAasDXauK,https://twitter.com/dog_rates/status/846514051647705089/photo/1,13,10,Barney,doggo,10354,41081,https://pbs.twimg.com/media/C79sB4xXwAEvwKY.jpg,2,golden_retriever,65.0003,True,Leonberg,6.51992,True,Norfolk_terrier,5.295529999999999,True
846153765933735936,2017-03-27 00:15:53+00:00,Twitter for iPhone,This is Vixen. He really likes bananas. Steals them when he thinks nobody's watching. 13/10 opportunistic af https://t.co/a0CkS5ExFR,https://twitter.com/dog_rates/status/846153765933735936/photo/1,13,10,Vixen,None,8149,29037,https://pbs.twimg.com/media/C74kWqoU8AEaf3v.jpg,1,giant_schnauzer,34.6468,True,flat-coated_retriever,21.845100000000002,True,Labrador_retriever,10.802,True
846042936437604353,2017-03-26 16:55:29+00:00,Twitter for iPhone,Meet Jarvis. The snow pupsets him. Officially ready for summer. 12/10 would perform a chilly boop https://t.co/0hLkztpiOW,https://twitter.com/dog_rates/status/846042936437604353/photo/1,12,10,Jarvis,None,2582,14786,https://pbs.twimg.com/media/C72_iaUVUAEhZSn.jpg,1,golden_retriever,96.111,True,Labrador_retriever,1.6695200000000001,True,Tibetan_mastiff,0.9081530000000001,True
845812042753855489,2017-03-26 01:38:00+00:00,Twitter for iPhone,We usually don't rate polar bears but this one seems extra good. Majestic as h*ck. 13/10 would hug for a while https://t.co/TLNexlqzXP,https://twitter.com/dog_rates/status/845812042753855489/photo/1,13,10,None,None,7847,26954,https://pbs.twimg.com/media/C7ztkInW0AEh1CD.jpg,1,Samoyed,97.9803,True,chow,1.5922599999999998,True,white_wolf,0.130279,False
845677943972139009,2017-03-25 16:45:08+00:00,Twitter for iPhone,"C'mon guys. Please only send in dogs. We only rate dogs, not Exceptional-Tongued Peruvian Floor Bears. Thank you... 12/10 https://t.co/z30iQLiXNo",https://twitter.com/dog_rates/status/845677943972139009/photo/1,12,10,None,None,4373,23380,https://pbs.twimg.com/media/C7xzmngWkAAAp9C.jpg,1,chow,80.86810000000001,True,groenendael,12.3141,True,Newfoundland,2.21432,True
845397057150107648,2017-03-24 22:08:59+00:00,Twitter for iPhone,"Say hello to Mimosa. She's an emotional support doggo who helps her owner with PTSD. 13/10, but she needs your help

https://t.co/L6mLzrd7Mx https://t.co/jMutBFdw5o",https://www.gofundme.com/help-save-a-pup,13,10,Mimosa,doggo,1618,7072,https://pbs.twimg.com/media/C7t0IzLWkAINoft.jpg,1,Dandie_Dinmont,39.4404,True,Maltese_dog,18.65369999999999,True,West_Highland_white_terrier,18.19849999999999,True
845306882940190720,2017-03-24 16:10:40+00:00,Twitter for iPhone,This is Pickles. She's a silly pupper. Thinks she's a dish. 12/10 would dry https://t.co/7mPCF4ZwEk,https://twitter.com/dog_rates/status/845306882940190720/photo/1,12,10,Pickles,pupper,4847,21579,https://pbs.twimg.com/media/C7siH5DXkAACnDT.jpg,1,Irish_water_spaniel,56.747499999999995,True,Labrador_retriever,16.9496,True,curly-coated_retriever,10.1518,True
844973813909606400,2017-03-23 18:07:10+00:00,Twitter for iPhone,"This is Brady. He's a recovering alcoholic. Demonstrating incredible restraint here. 12/10 don't give pup, don't give in, Brady https://t.co/B1iBuSq3hr",https://twitter.com/dog_rates/status/844973813909606400/photo/1,12,10,Brady,None,2843,13908,https://pbs.twimg.com/media/C7nzMwTV4AARz4t.jpg,1,Labrador_retriever,74.2421,True,golden_retriever,19.5218,True,Chihuahua,1.73200999999999,True
844580511645339650,2017-03-22 16:04:20+00:00,Twitter for iPhone,This is Charlie. He wants to know if you have a moment to talk about washing machine insurance policies. 11/10 would hear him out https://t.co/gAzPqT7uyk,https://twitter.com/dog_rates/status/844580511645339650/photo/1,11,10,Charlie,None,2808,15272,https://pbs.twimg.com/media/C7iNfq1W0AAcbsR.jpg,1,washer,90.3064,False,dishwasher,3.2489,False,printer,1.64562,False
